video_id,fake,original_dataset
id39_id48_0001.mp4,1,celeb-df
id50_id56_0008.mp4,1,celeb-df
id28_id25_0006.mp4,1,celeb-df
id24_id23_0007.mp4,1,celeb-df
id4_id26_0006.mp4,1,celeb-df
id0_0003.mp4,0,celeb-df
id28_id2_0003.mp4,1,celeb-df
id2_id6_0001.mp4,1,celeb-df
id48_id46_0001.mp4,1,celeb-df
id20_0007.mp4,0,celeb-df
id13_id7_0008.mp4,1,celeb-df
id53_id58_0009.mp4,1,celeb-df
id26_id32_0004.mp4,1,celeb-df
id42_id44_0002.mp4,1,celeb-df
id17_id0_0004.mp4,1,celeb-df
id34_id31_0002.mp4,1,celeb-df
id0_id16_0000.mp4,1,celeb-df
fakebyofowlkki.mp4,1,deepfake-detection-challenge
id28_id25_0004.mp4,1,celeb-df
id45_id42_0006.mp4,1,celeb-df
id30_id6_0008.mp4,1,celeb-df
id4_id0_0006.mp4,1,celeb-df
id50_0004.mp4,0,celeb-df
id2_id6_0002.mp4,1,celeb-df
id30_id38_0005.mp4,1,celeb-df
id54_id57_0005.mp4,1,celeb-df
id32_id31_0005.mp4,1,celeb-df
id34_id32_0002.mp4,1,celeb-df
id58_id57_0005.mp4,1,celeb-df
dzyuwjkjui.mp4,0,deepfake-detection-challenge
id38_id37_0001.mp4,1,celeb-df
id28_id19_0008.mp4,1,celeb-df
id42_0004.mp4,0,celeb-df
id50_id49_0004.mp4,1,celeb-df
id26_id29_0006.mp4,1,celeb-df
id26_id20_0009.mp4,1,celeb-df
id47_id44_0008.mp4,1,celeb-df
id7_id13_0000.mp4,1,celeb-df
id42_id44_0000.mp4,1,celeb-df
eggbjzxnmg.mp4,0,deepfake-detection-challenge
id0_id1_0005.mp4,1,celeb-df
id26_id32_0003.mp4,1,celeb-df
id42_id45_0001.mp4,1,celeb-df
id16_id37_0010.mp4,1,celeb-df
id10_id11_0006.mp4,1,celeb-df
id45_id43_0000.mp4,1,celeb-df
id47_id45_0004.mp4,1,celeb-df
id55_id53_0007.mp4,1,celeb-df
id29_id34_0002.mp4,1,celeb-df
id23_id9_0003.mp4,1,celeb-df
id20_id9_0003.mp4,1,celeb-df
id4_id3_0001.mp4,1,celeb-df
id30_id37_0006.mp4,1,celeb-df
id35_id31_0003.mp4,1,celeb-df
id23_id24_0004.mp4,1,celeb-df
id23_id38_0006.mp4,1,celeb-df
id20_id32_0003.mp4,1,celeb-df
id17_id9_0002.mp4,1,celeb-df
id21_id38_0004.mp4,1,celeb-df
id32_id34_0002.mp4,1,celeb-df
id0_id28_0008.mp4,1,celeb-df
fakeavywawptfc.mp4,1,deepfake-detection-challenge
id31_id23_0000.mp4,1,celeb-df
id21_id38_0007.mp4,1,celeb-df
id21_id34_0004.mp4,1,celeb-df
id31_id1_0001.mp4,1,celeb-df
id6_id23_0001.mp4,1,celeb-df
id59_0007.mp4,0,celeb-df
fakeckbdwedgmc.mp4,1,deepfake-detection-challenge
id7_id10_0005.mp4,1,celeb-df
id7_id11_0004.mp4,1,celeb-df
id31_id32_0009.mp4,1,celeb-df
id28_id9_0003.mp4,1,celeb-df
id3_id1_0005.mp4,1,celeb-df
id1_id23_0009.mp4,1,celeb-df
id19_id23_0005.mp4,1,celeb-df
id51_id57_0001.mp4,1,celeb-df
id56_id58_0008.mp4,1,celeb-df
id21_id16_0004.mp4,1,celeb-df
id0_id26_0000.mp4,1,celeb-df
id28_id16_0003.mp4,1,celeb-df
id24_0001.mp4,0,celeb-df
id16_id6_0005.mp4,1,celeb-df
id9_id26_0009.mp4,1,celeb-df
id35_id32_0006.mp4,1,celeb-df
id52_id49_0005.mp4,1,celeb-df
id6_id35_0005.mp4,1,celeb-df
id0_id28_0006.mp4,1,celeb-df
id53_id54_0004.mp4,1,celeb-df
id56_id57_0000.mp4,1,celeb-df
id20_id32_0000.mp4,1,celeb-df
id8_id6_0008.mp4,1,celeb-df
id4_id3_0008.mp4,1,celeb-df
id28_id24_0004.mp4,1,celeb-df
id46_id40_0008.mp4,1,celeb-df
id56_id52_0005.mp4,1,celeb-df
id34_0002.mp4,0,celeb-df
id9_id21_0005.mp4,1,celeb-df
id38_id30_0007.mp4,1,celeb-df
id16_id17_0003.mp4,1,celeb-df
id47_id42_0009.mp4,1,celeb-df
id9_id35_0009.mp4,1,celeb-df
id6_0002.mp4,0,celeb-df
id3_id20_0005.mp4,1,celeb-df
id55_id57_0005.mp4,1,celeb-df
id7_id10_0004.mp4,1,celeb-df
id23_id33_0004.mp4,1,celeb-df
id46_id41_0009.mp4,1,celeb-df
id40_id48_0001.mp4,1,celeb-df
id53_id49_0000.mp4,1,celeb-df
id13_0000.mp4,0,celeb-df
id58_id56_0007.mp4,1,celeb-df
fakecwrtyzndpx.mp4,1,deepfake-detection-challenge
id45_id46_0006.mp4,1,celeb-df
id56_id50_0002.mp4,1,celeb-df
id55_id58_0007.mp4,1,celeb-df
id32_id35_0005.mp4,1,celeb-df
bmjzrlszhi.mp4,0,deepfake-detection-challenge
id21_id27_0009.mp4,1,celeb-df
id30_id23_0000.mp4,1,celeb-df
id6_id28_0000.mp4,1,celeb-df
id3_id35_0005.mp4,1,celeb-df
id37_id38_0000.mp4,1,celeb-df
id40_id42_0007.mp4,1,celeb-df
id54_id51_0002.mp4,1,celeb-df
id2_id0_0007.mp4,1,celeb-df
id28_id17_0007.mp4,1,celeb-df
id1_id26_0002.mp4,1,celeb-df
id58_id57_0004.mp4,1,celeb-df
id41_id40_0004.mp4,1,celeb-df
id28_id1_0003.mp4,1,celeb-df
id28_id4_0004.mp4,1,celeb-df
id20_id23_0002.mp4,1,celeb-df
id23_id35_0003.mp4,1,celeb-df
fakebqeiblbxtl.mp4,1,deepfake-detection-challenge
fakedsgpbgsrdm.mp4,1,deepfake-detection-challenge
id2_id30_0008.mp4,1,celeb-df
id16_id1_0009.mp4,1,celeb-df
id21_id26_0008.mp4,1,celeb-df
fakecvaksbpssm.mp4,1,deepfake-detection-challenge
id30_id16_0007.mp4,1,celeb-df
id28_id24_0008.mp4,1,celeb-df
id35_id30_0006.mp4,1,celeb-df
fakeagqphdxmwt.mp4,1,deepfake-detection-challenge
id5_0008.mp4,0,celeb-df
id34_id30_0008.mp4,1,celeb-df
id5_id61_0004.mp4,1,celeb-df
fakedegpbqvcay.mp4,1,deepfake-detection-challenge
id17_id3_0009.mp4,1,celeb-df
id61_id59_0005.mp4,1,celeb-df
id2_id23_0005.mp4,1,celeb-df
id3_id26_0002.mp4,1,celeb-df
id29_id31_0000.mp4,1,celeb-df
id4_id3_0002.mp4,1,celeb-df
id45_id40_0007.mp4,1,celeb-df
efwfxwwlbw.mp4,0,deepfake-detection-challenge
id19_id20_0006.mp4,1,celeb-df
id3_id21_0001.mp4,1,celeb-df
id12_id10_0001.mp4,1,celeb-df
id52_id50_0004.mp4,1,celeb-df
id58_0000.mp4,0,celeb-df
id24_id25_0003.mp4,1,celeb-df
id1_id0_0003.mp4,1,celeb-df
id28_id37_0005.mp4,1,celeb-df
id45_id41_0003.mp4,1,celeb-df
id33_id30_0007.mp4,1,celeb-df
id9_id26_0001.mp4,1,celeb-df
id49_0006.mp4,0,celeb-df
id32_id30_0002.mp4,1,celeb-df
id10_id13_0005.mp4,1,celeb-df
id54_id52_0001.mp4,1,celeb-df
id59_id61_0002.mp4,1,celeb-df
id1_id9_0004.mp4,1,celeb-df
id37_id4_0004.mp4,1,celeb-df
id25_id19_0010.mp4,1,celeb-df
id28_id21_0008.mp4,1,celeb-df
id4_id6_0006.mp4,1,celeb-df
id16_id3_0013.mp4,1,celeb-df
id35_id23_0007.mp4,1,celeb-df
id27_id19_0001.mp4,1,celeb-df
id3_id6_0002.mp4,1,celeb-df
id54_id49_0000.mp4,1,celeb-df
id24_id21_0000.mp4,1,celeb-df
id52_id50_0005.mp4,1,celeb-df
id41_id44_0002.mp4,1,celeb-df
id49_id51_0002.mp4,1,celeb-df
id6_id0_0007.mp4,1,celeb-df
id23_id29_0006.mp4,1,celeb-df
id32_id35_0001.mp4,1,celeb-df
id1_id17_0006.mp4,1,celeb-df
id3_id16_0009.mp4,1,celeb-df
id54_0005.mp4,0,celeb-df
id47_id39_0005.mp4,1,celeb-df
id33_0001.mp4,0,celeb-df
id25_id23_0000.mp4,1,celeb-df
id21_id35_0002.mp4,1,celeb-df
id17_id31_0001.mp4,1,celeb-df
id38_0004.mp4,0,celeb-df
id1_id9_0002.mp4,1,celeb-df
id57_id51_0005.mp4,1,celeb-df
id3_id37_0009.mp4,1,celeb-df
id29_id21_0008.mp4,1,celeb-df
id23_id1_0002.mp4,1,celeb-df
id4_0006.mp4,0,celeb-df
id9_id3_0000.mp4,1,celeb-df
id49_id58_0001.mp4,1,celeb-df
id16_id26_0006.mp4,1,celeb-df
fakeavfitoutyn.mp4,1,deepfake-detection-challenge
id17_id16_0005.mp4,1,celeb-df
id17_id3_0006.mp4,1,celeb-df
id29_id26_0004.mp4,1,celeb-df
id6_id0_0002.mp4,1,celeb-df
id32_0006.mp4,0,celeb-df
id40_id43_0003.mp4,1,celeb-df
id54_id53_0006.mp4,1,celeb-df
id33_id30_0005.mp4,1,celeb-df
id23_id16_0009.mp4,1,celeb-df
id3_id16_0002.mp4,1,celeb-df
atvmxvwyns.mp4,0,deepfake-detection-challenge
id9_id0_0004.mp4,1,celeb-df
id22_id26_0001.mp4,1,celeb-df
id37_id26_0006.mp4,1,celeb-df
id47_id48_0002.mp4,1,celeb-df
id60_id5_0004.mp4,1,celeb-df
id33_id32_0004.mp4,1,celeb-df
id17_id26_0002.mp4,1,celeb-df
fakedgxrqjdomn.mp4,1,deepfake-detection-challenge
id23_id27_0000.mp4,1,celeb-df
id5_0001.mp4,0,celeb-df
id41_id45_0005.mp4,1,celeb-df
id28_id31_0006.mp4,1,celeb-df
id3_id30_0007.mp4,1,celeb-df
id39_id45_0006.mp4,1,celeb-df
id4_id35_0001.mp4,1,celeb-df
id37_0002.mp4,0,celeb-df
id45_id41_0008.mp4,1,celeb-df
id43_id42_0008.mp4,1,celeb-df
id42_0001.mp4,0,celeb-df
id33_id29_0008.mp4,1,celeb-df
id50_id53_0006.mp4,1,celeb-df
id20_id4_0007.mp4,1,celeb-df
id10_id12_0001.mp4,1,celeb-df
id23_id19_0000.mp4,1,celeb-df
id48_id47_0005.mp4,1,celeb-df
id19_id25_0008.mp4,1,celeb-df
id38_id31_0006.mp4,1,celeb-df
id25_id24_0008.mp4,1,celeb-df
id28_id35_0008.mp4,1,celeb-df
id24_id25_0004.mp4,1,celeb-df
id51_id56_0008.mp4,1,celeb-df
id60_id59_0004.mp4,1,celeb-df
id1_id26_0006.mp4,1,celeb-df
id26_id17_0006.mp4,1,celeb-df
id1_id9_0009.mp4,1,celeb-df
id10_id13_0006.mp4,1,celeb-df
id28_id6_0005.mp4,1,celeb-df
id6_id2_0002.mp4,1,celeb-df
id3_id30_0005.mp4,1,celeb-df
id50_id51_0009.mp4,1,celeb-df
id31_id20_0003.mp4,1,celeb-df
id2_id30_0007.mp4,1,celeb-df
id35_id6_0002.mp4,1,celeb-df
id1_id21_0003.mp4,1,celeb-df
id31_id28_0006.mp4,1,celeb-df
id52_id57_0001.mp4,1,celeb-df
id23_id17_0009.mp4,1,celeb-df
id27_id23_0007.mp4,1,celeb-df
id35_id28_0009.mp4,1,celeb-df
id16_0013.mp4,0,celeb-df
id35_0004.mp4,0,celeb-df
id23_id1_0006.mp4,1,celeb-df
id2_id3_0001.mp4,1,celeb-df
id60_id59_0008.mp4,1,celeb-df
id47_id45_0009.mp4,1,celeb-df
id53_id51_0003.mp4,1,celeb-df
id37_0009.mp4,0,celeb-df
id58_id53_0006.mp4,1,celeb-df
id38_id26_0004.mp4,1,celeb-df
id54_id56_0001.mp4,1,celeb-df
id56_id58_0002.mp4,1,celeb-df
id20_id2_0003.mp4,1,celeb-df
id32_id38_0000.mp4,1,celeb-df
id49_id51_0000.mp4,1,celeb-df
id6_id20_0006.mp4,1,celeb-df
id13_0012.mp4,0,celeb-df
id1_id28_0007.mp4,1,celeb-df
id37_id31_0005.mp4,1,celeb-df
id9_id1_0006.mp4,1,celeb-df
fakebyunigvnay.mp4,1,deepfake-detection-challenge
id28_id9_0006.mp4,1,celeb-df
id30_id35_0003.mp4,1,celeb-df
id6_id23_0000.mp4,1,celeb-df
id59_id5_0008.mp4,1,celeb-df
id28_id17_0008.mp4,1,celeb-df
id53_id54_0009.mp4,1,celeb-df
id30_id29_0001.mp4,1,celeb-df
id17_id30_0006.mp4,1,celeb-df
id4_id35_0000.mp4,1,celeb-df
fakebjjbwsqjir.mp4,1,deepfake-detection-challenge
id1_id0_0005.mp4,1,celeb-df
id30_id17_0001.mp4,1,celeb-df
id52_id50_0002.mp4,1,celeb-df
id4_id20_0005.mp4,1,celeb-df
id11_0009.mp4,0,celeb-df
id48_id46_0003.mp4,1,celeb-df
id31_id34_0003.mp4,1,celeb-df
id26_id34_0002.mp4,1,celeb-df
id20_id9_0009.mp4,1,celeb-df
id19_id28_0000.mp4,1,celeb-df
id2_id35_0003.mp4,1,celeb-df
id30_id20_0008.mp4,1,celeb-df
id4_id2_0001.mp4,1,celeb-df
id16_id0_0001.mp4,1,celeb-df
id34_id38_0001.mp4,1,celeb-df
id16_id31_0008.mp4,1,celeb-df
id2_id16_0000.mp4,1,celeb-df
id50_0000.mp4,0,celeb-df
id58_id53_0005.mp4,1,celeb-df
id21_0008.mp4,0,celeb-df
id57_0006.mp4,0,celeb-df
id51_0007.mp4,0,celeb-df
id43_id41_0007.mp4,1,celeb-df
bilnggbxgu.mp4,0,deepfake-detection-challenge
fakeccmonzqfrz.mp4,1,deepfake-detection-challenge
id8_id5_0002.mp4,1,celeb-df
id52_0004.mp4,0,celeb-df
id37_id29_0000.mp4,1,celeb-df
id33_id38_0003.mp4,1,celeb-df
id4_id1_0009.mp4,1,celeb-df
id24_id22_0009.mp4,1,celeb-df
id54_id52_0000.mp4,1,celeb-df
id52_id57_0009.mp4,1,celeb-df
id19_id26_0002.mp4,1,celeb-df
id20_0009.mp4,0,celeb-df
id28_id29_0000.mp4,1,celeb-df
id17_id23_0004.mp4,1,celeb-df
fakebbvgxeczei.mp4,1,deepfake-detection-challenge
id21_id29_0009.mp4,1,celeb-df
id35_id2_0006.mp4,1,celeb-df
id32_0001.mp4,0,celeb-df
fakeatxvxouljq.mp4,1,deepfake-detection-challenge
id45_id44_0002.mp4,1,celeb-df
avmjormvsx.mp4,0,deepfake-detection-challenge
id20_id28_0005.mp4,1,celeb-df
id17_id30_0007.mp4,1,celeb-df
id3_id37_0006.mp4,1,celeb-df
id29_0006.mp4,0,celeb-df
fakeeixwxvxbbn.mp4,1,deepfake-detection-challenge
id23_id6_0002.mp4,1,celeb-df
id39_0005.mp4,0,celeb-df
id23_id21_0009.mp4,1,celeb-df
fakeesxrvsgpvb.mp4,1,deepfake-detection-challenge
id48_id39_0002.mp4,1,celeb-df
id16_id30_0003.mp4,1,celeb-df
id34_id23_0002.mp4,1,celeb-df
id30_id2_0006.mp4,1,celeb-df
id26_id21_0004.mp4,1,celeb-df
id34_id38_0008.mp4,1,celeb-df
id20_id35_0002.mp4,1,celeb-df
fakectpqeykqdp.mp4,1,deepfake-detection-challenge
id23_id22_0002.mp4,1,celeb-df
id31_id34_0005.mp4,1,celeb-df
id38_id37_0000.mp4,1,celeb-df
id31_id29_0000.mp4,1,celeb-df
id31_0007.mp4,0,celeb-df
id4_id28_0003.mp4,1,celeb-df
id5_id60_0001.mp4,1,celeb-df
id39_id43_0006.mp4,1,celeb-df
id25_id20_0005.mp4,1,celeb-df
id20_id38_0000.mp4,1,celeb-df
id17_id30_0001.mp4,1,celeb-df
id29_0007.mp4,0,celeb-df
id39_id44_0004.mp4,1,celeb-df
id31_0004.mp4,0,celeb-df
id22_id25_0006.mp4,1,celeb-df
id21_id9_0006.mp4,1,celeb-df
id37_id31_0006.mp4,1,celeb-df
id24_0006.mp4,0,celeb-df
id56_id54_0005.mp4,1,celeb-df
id33_id21_0001.mp4,1,celeb-df
id3_id28_0008.mp4,1,celeb-df
id20_id35_0005.mp4,1,celeb-df
id44_id39_0003.mp4,1,celeb-df
id26_id31_0008.mp4,1,celeb-df
id59_0006.mp4,0,celeb-df
id4_id9_0004.mp4,1,celeb-df
id1_id6_0000.mp4,1,celeb-df
fakeeoewqcpbgt.mp4,1,deepfake-detection-challenge
id17_id30_0004.mp4,1,celeb-df
id1_id31_0007.mp4,1,celeb-df
id21_id3_0005.mp4,1,celeb-df
id37_id1_0002.mp4,1,celeb-df
id1_id35_0009.mp4,1,celeb-df
id35_id34_0008.mp4,1,celeb-df
id1_id23_0005.mp4,1,celeb-df
id55_id57_0001.mp4,1,celeb-df
id0_id21_0009.mp4,1,celeb-df
id16_0004.mp4,0,celeb-df
id49_id54_0002.mp4,1,celeb-df
id20_id1_0009.mp4,1,celeb-df
fakedkwjwbwgey.mp4,1,deepfake-detection-challenge
id43_id47_0000.mp4,1,celeb-df
id29_id26_0006.mp4,1,celeb-df
id22_id26_0006.mp4,1,celeb-df
id28_id35_0005.mp4,1,celeb-df
fakeadhsbajydo.mp4,1,deepfake-detection-challenge
fakebofqajtwve.mp4,1,deepfake-detection-challenge
id20_id30_0000.mp4,1,celeb-df
fakeeajlrktemq.mp4,1,deepfake-detection-challenge
id17_id9_0006.mp4,1,celeb-df
id20_id22_0008.mp4,1,celeb-df
id48_0002.mp4,0,celeb-df
id40_id46_0001.mp4,1,celeb-df
id28_id38_0001.mp4,1,celeb-df
id13_id7_0015.mp4,1,celeb-df
id9_id30_0006.mp4,1,celeb-df
id28_id34_0006.mp4,1,celeb-df
id1_id30_0006.mp4,1,celeb-df
id31_id3_0006.mp4,1,celeb-df
id16_id6_0013.mp4,1,celeb-df
id23_0007.mp4,0,celeb-df
id3_id20_0009.mp4,1,celeb-df
id6_id3_0002.mp4,1,celeb-df
id46_id42_0001.mp4,1,celeb-df
id0_id17_0006.mp4,1,celeb-df
id35_id32_0002.mp4,1,celeb-df
id29_id34_0006.mp4,1,celeb-df
id52_id56_0009.mp4,1,celeb-df
id28_id31_0002.mp4,1,celeb-df
id48_id43_0005.mp4,1,celeb-df
id58_0006.mp4,0,celeb-df
id28_id27_0007.mp4,1,celeb-df
id49_id55_0008.mp4,1,celeb-df
id43_id45_0001.mp4,1,celeb-df
fakebpwzipqtxf.mp4,1,deepfake-detection-challenge
fakedqnyszdong.mp4,1,deepfake-detection-challenge
id49_id55_0002.mp4,1,celeb-df
id30_id4_0000.mp4,1,celeb-df
id20_id33_0009.mp4,1,celeb-df
id0_id21_0002.mp4,1,celeb-df
id56_id58_0005.mp4,1,celeb-df
id28_id2_0008.mp4,1,celeb-df
id51_0006.mp4,0,celeb-df
id3_0004.mp4,0,celeb-df
id31_id4_0009.mp4,1,celeb-df
id3_id23_0004.mp4,1,celeb-df
id30_id23_0002.mp4,1,celeb-df
id5_0000.mp4,0,celeb-df
id26_id2_0000.mp4,1,celeb-df
id35_0006.mp4,0,celeb-df
id50_id56_0009.mp4,1,celeb-df
id20_id0_0002.mp4,1,celeb-df
id3_id31_0009.mp4,1,celeb-df
id29_id37_0006.mp4,1,celeb-df
id35_id17_0003.mp4,1,celeb-df
id24_id20_0003.mp4,1,celeb-df
id19_id23_0007.mp4,1,celeb-df
id20_id35_0000.mp4,1,celeb-df
id34_id26_0003.mp4,1,celeb-df
id42_id39_0003.mp4,1,celeb-df
id4_id20_0003.mp4,1,celeb-df
id46_id47_0002.mp4,1,celeb-df
id6_0006.mp4,0,celeb-df
id4_id21_0008.mp4,1,celeb-df
id30_id3_0008.mp4,1,celeb-df
id49_id53_0005.mp4,1,celeb-df
id57_id56_0004.mp4,1,celeb-df
id34_id29_0006.mp4,1,celeb-df
id51_id49_0005.mp4,1,celeb-df
id34_id29_0002.mp4,1,celeb-df
id47_id41_0001.mp4,1,celeb-df
fakeekkdjkirzq.mp4,1,deepfake-detection-challenge
id46_id39_0007.mp4,1,celeb-df
id10_id12_0007.mp4,1,celeb-df
id54_id50_0003.mp4,1,celeb-df
id33_0008.mp4,0,celeb-df
id17_id21_0002.mp4,1,celeb-df
fakeandaxzscny.mp4,1,deepfake-detection-challenge
id48_0000.mp4,0,celeb-df
id13_0013.mp4,0,celeb-df
id9_id37_0001.mp4,1,celeb-df
id19_id24_0009.mp4,1,celeb-df
id20_id29_0003.mp4,1,celeb-df
id60_id59_0005.mp4,1,celeb-df
id59_id60_0007.mp4,1,celeb-df
id38_0002.mp4,0,celeb-df
id44_id43_0001.mp4,1,celeb-df
id16_id9_0000.mp4,1,celeb-df
id43_id42_0001.mp4,1,celeb-df
id19_id24_0000.mp4,1,celeb-df
id37_id33_0008.mp4,1,celeb-df
id52_id55_0008.mp4,1,celeb-df
id1_id6_0009.mp4,1,celeb-df
id32_id21_0007.mp4,1,celeb-df
id50_id55_0004.mp4,1,celeb-df
id47_id40_0005.mp4,1,celeb-df
id16_id35_0007.mp4,1,celeb-df
id56_id54_0007.mp4,1,celeb-df
id4_id9_0006.mp4,1,celeb-df
id11_id7_0008.mp4,1,celeb-df
id49_id57_0006.mp4,1,celeb-df
id43_id44_0006.mp4,1,celeb-df
dbtbbhakdv.mp4,0,deepfake-detection-challenge
id27_0001.mp4,0,celeb-df
id28_id9_0002.mp4,1,celeb-df
id13_id7_0004.mp4,1,celeb-df
id36_0000.mp4,0,celeb-df
id3_id4_0004.mp4,1,celeb-df
id49_id50_0001.mp4,1,celeb-df
id4_id31_0006.mp4,1,celeb-df
id24_id27_0009.mp4,1,celeb-df
id6_id3_0008.mp4,1,celeb-df
id48_id45_0003.mp4,1,celeb-df
id40_id45_0003.mp4,1,celeb-df
id24_id25_0008.mp4,1,celeb-df
id2_id23_0006.mp4,1,celeb-df
id13_id7_0007.mp4,1,celeb-df
id3_id28_0003.mp4,1,celeb-df
id16_id23_0003.mp4,1,celeb-df
id21_id6_0009.mp4,1,celeb-df
id47_id39_0006.mp4,1,celeb-df
id22_id28_0005.mp4,1,celeb-df
id3_id6_0007.mp4,1,celeb-df
id42_id39_0000.mp4,1,celeb-df
id56_id55_0009.mp4,1,celeb-df
id21_id35_0007.mp4,1,celeb-df
id30_id9_0009.mp4,1,celeb-df
id3_id1_0006.mp4,1,celeb-df
id22_id24_0001.mp4,1,celeb-df
id31_id26_0009.mp4,1,celeb-df
id47_id42_0002.mp4,1,celeb-df
id20_id38_0009.mp4,1,celeb-df
id6_id28_0001.mp4,1,celeb-df
id3_id0_0003.mp4,1,celeb-df
id4_id9_0002.mp4,1,celeb-df
id56_id55_0006.mp4,1,celeb-df
id20_id0_0001.mp4,1,celeb-df
id44_id43_0003.mp4,1,celeb-df
id29_id26_0003.mp4,1,celeb-df
id26_id0_0005.mp4,1,celeb-df
id56_id58_0001.mp4,1,celeb-df
ckjaibzfxa.mp4,0,deepfake-detection-challenge
id29_id35_0009.mp4,1,celeb-df
id40_id39_0009.mp4,1,celeb-df
id21_id17_0007.mp4,1,celeb-df
id48_id40_0007.mp4,1,celeb-df
id58_0002.mp4,0,celeb-df
id44_id48_0001.mp4,1,celeb-df
id45_id48_0004.mp4,1,celeb-df
id17_id2_0006.mp4,1,celeb-df
id28_id1_0005.mp4,1,celeb-df
id35_id9_0004.mp4,1,celeb-df
id58_id55_0007.mp4,1,celeb-df
fakedxuplhwvig.mp4,1,deepfake-detection-challenge
id3_id0_0008.mp4,1,celeb-df
fakeavibnnhwhp.mp4,1,deepfake-detection-challenge
id30_id33_0005.mp4,1,celeb-df
id32_id35_0003.mp4,1,celeb-df
id35_id23_0001.mp4,1,celeb-df
fakedgzklxjmix.mp4,1,deepfake-detection-challenge
id40_id47_0004.mp4,1,celeb-df
id35_id17_0009.mp4,1,celeb-df
fakeazpuxunqyo.mp4,1,deepfake-detection-challenge
id49_id56_0007.mp4,1,celeb-df
id46_id47_0004.mp4,1,celeb-df
id32_id28_0005.mp4,1,celeb-df
id33_id35_0003.mp4,1,celeb-df
id56_id49_0007.mp4,1,celeb-df
id20_id34_0002.mp4,1,celeb-df
id55_id53_0004.mp4,1,celeb-df
id16_id2_0006.mp4,1,celeb-df
fakeavgiuextiz.mp4,1,deepfake-detection-challenge
id24_id23_0002.mp4,1,celeb-df
id30_id32_0000.mp4,1,celeb-df
id9_id31_0003.mp4,1,celeb-df
id40_id39_0006.mp4,1,celeb-df
id35_id16_0006.mp4,1,celeb-df
id20_id32_0002.mp4,1,celeb-df
id6_0008.mp4,0,celeb-df
id16_id26_0005.mp4,1,celeb-df
id30_id38_0006.mp4,1,celeb-df
id35_id17_0006.mp4,1,celeb-df
id28_id0_0009.mp4,1,celeb-df
id8_0009.mp4,0,celeb-df
id6_id1_0002.mp4,1,celeb-df
id47_0001.mp4,0,celeb-df
id43_id46_0008.mp4,1,celeb-df
fakedqzreruvje.mp4,1,deepfake-detection-challenge
id30_id9_0007.mp4,1,celeb-df
id20_id32_0007.mp4,1,celeb-df
id60_0000.mp4,0,celeb-df
id4_id30_0001.mp4,1,celeb-df
id57_id55_0006.mp4,1,celeb-df
id2_id17_0008.mp4,1,celeb-df
id37_id17_0005.mp4,1,celeb-df
id30_id20_0004.mp4,1,celeb-df
id43_0008.mp4,0,celeb-df
id56_id51_0008.mp4,1,celeb-df
id21_id24_0002.mp4,1,celeb-df
id56_id54_0000.mp4,1,celeb-df
id41_id40_0007.mp4,1,celeb-df
id56_id58_0006.mp4,1,celeb-df
id31_id32_0006.mp4,1,celeb-df
fakeemfbhytfhc.mp4,1,deepfake-detection-challenge
id23_id33_0001.mp4,1,celeb-df
dbnygxtwek.mp4,0,deepfake-detection-challenge
id55_id58_0006.mp4,1,celeb-df
id37_id34_0008.mp4,1,celeb-df
id31_id37_0002.mp4,1,celeb-df
id34_id35_0002.mp4,1,celeb-df
id0_id2_0005.mp4,1,celeb-df
id59_0001.mp4,0,celeb-df
id20_id16_0005.mp4,1,celeb-df
id31_id32_0000.mp4,1,celeb-df
id52_id50_0003.mp4,1,celeb-df
id23_0006.mp4,0,celeb-df
id33_id23_0007.mp4,1,celeb-df
id4_id23_0009.mp4,1,celeb-df
id10_id11_0004.mp4,1,celeb-df
id1_id28_0005.mp4,1,celeb-df
id16_0001.mp4,0,celeb-df
id7_0009.mp4,0,celeb-df
id8_0000.mp4,0,celeb-df
id56_id51_0007.mp4,1,celeb-df
fakedgmevclvzy.mp4,1,deepfake-detection-challenge
id39_id46_0006.mp4,1,celeb-df
id21_id6_0006.mp4,1,celeb-df
id52_0009.mp4,0,celeb-df
id17_id23_0009.mp4,1,celeb-df
id3_id26_0008.mp4,1,celeb-df
id0_id26_0005.mp4,1,celeb-df
id35_id1_0008.mp4,1,celeb-df
id3_id6_0006.mp4,1,celeb-df
id4_id9_0001.mp4,1,celeb-df
id25_id27_0005.mp4,1,celeb-df
id6_id21_0004.mp4,1,celeb-df
id20_id19_0005.mp4,1,celeb-df
id53_id56_0005.mp4,1,celeb-df
id26_id30_0003.mp4,1,celeb-df
id8_id9_0002.mp4,1,celeb-df
dkzvdrzcnr.mp4,0,deepfake-detection-challenge
id46_id43_0008.mp4,1,celeb-df
id34_id31_0006.mp4,1,celeb-df
id59_id5_0002.mp4,1,celeb-df
bxzakyopjf.mp4,0,deepfake-detection-challenge
id49_id56_0004.mp4,1,celeb-df
id26_id6_0002.mp4,1,celeb-df
id32_id26_0005.mp4,1,celeb-df
id55_id50_0005.mp4,1,celeb-df
id28_id35_0006.mp4,1,celeb-df
id39_id45_0005.mp4,1,celeb-df
id42_id41_0002.mp4,1,celeb-df
id19_id22_0007.mp4,1,celeb-df
id16_0003.mp4,0,celeb-df
id26_id6_0001.mp4,1,celeb-df
id26_id22_0009.mp4,1,celeb-df
id49_0004.mp4,0,celeb-df
